,article_title,url,country,B,C,FA,GA,Start,Stub,revision_id,article_quality,region,population,high_quality
3098,Abu Bakr al-Baghdadi,https://en.wikipedia.org/wiki/Abu_Bakr_al-Baghdadi,Iraq,0.044149487232547524,0.015372940718397963,0.6614960992933502,0.270135037007629,0.006332638481189512,0.002513797266885917,1249134858,FA,WESTERN ASIA,45.5,True
3099,Mohammad Bahr al-Uloom,https://en.wikipedia.org/wiki/Mohammad_Bahr_al-Uloom,Iraq,0.09542572191397664,0.5425716870943461,0.005324383640158921,0.02121506828323702,0.32311999427271454,0.012343144795566679,1249029892,C,WESTERN ASIA,45.5,False
3100,Luis Caro Bandar,https://en.wikipedia.org/wiki/Luis_Caro_Bandar,Iraq,0.005916322608712855,0.01023574349788339,0.0011789977220870366,0.0027785572061480492,0.01957586681839633,0.9603145121467723,1033782785,C,WESTERN ASIA,45.5,False
3101,Masrour Barzani,https://en.wikipedia.org/wiki/Masrour_Barzani,Iraq,0.16032494558107918,0.519309508271756,0.008235107278864276,0.2166475888605183,0.09032864864128155,0.0051542013665005545,1251077951,C,WESTERN ASIA,45.5,False
3102,Kamil Chadirji,https://en.wikipedia.org/wiki/Kamil_Chadirji,Iraq,0.19939070552016258,0.4113782624892671,0.058315893304189105,0.2843169475779994,0.04000202952662977,0.006596161581751905,1219540809,C,WESTERN ASIA,45.5,False
3103,Daban Shadala,https://en.wikipedia.org/wiki/Daban_Shadala,Iraq,0.02386799699459159,0.07033392868110017,0.0036621126126257317,0.009788257462141325,0.6345006141647634,0.2578470900847778,1245547606,C,WESTERN ASIA,45.5,False
3104,Menahem Saleh Daniel,https://en.wikipedia.org/wiki/Menahem_Saleh_Daniel,Iraq,0.06560980003932979,0.25902038200596267,0.0055641025172490045,0.011660122745336319,0.6188554412029618,0.03929015148916053,1219867674,C,WESTERN ASIA,45.5,False
3105,Asaad Al Eidani,https://en.wikipedia.org/wiki/Asaad_Al_Eidani,Iraq,0.025628926160129743,0.06935125763004386,0.0044445898539423895,0.0077976360750687795,0.6289563575451447,0.26382123273567054,1246633688,C,WESTERN ASIA,45.5,False
3106,Sassoon Eskell,https://en.wikipedia.org/wiki/Sassoon_Eskell,Iraq,0.08402043445637744,0.10402110115339067,0.14555324927808758,0.6541458751096536,0.00909786923271725,0.0031614707697734373,1249038351,FA,WESTERN ASIA,45.5,True
3107,Qasim Al-Fahadawi,https://en.wikipedia.org/wiki/Qasim_Al-Fahadawi,Iraq,0.24276732793435785,0.3697738874136387,0.005913231538412791,0.05137165948356528,0.3240691375188048,0.006104756111220605,1249029995,C,WESTERN ASIA,45.5,False
3108,Fakhri al-Tabaqchali,https://en.wikipedia.org/wiki/Fakhri_al-Tabaqchali,Iraq,0.02287569409739647,0.044630815940255524,0.003455092206333257,0.009388555893065021,0.3979832734507798,0.52166656841217,1216429499,C,WESTERN ASIA,45.5,False
3109,Falih Al-Fayyadh,https://en.wikipedia.org/wiki/Falih_Al-Fayyadh,Iraq,0.0986883646087788,0.15292805549469962,0.00634774166890531,0.024653344213785407,0.6169668339271727,0.10041566008665818,1249037944,C,WESTERN ASIA,45.5,False
3110,Mohammed Al-Ghabban,https://en.wikipedia.org/wiki/Mohammed_Al-Ghabban,Iraq,0.21984161532368626,0.3518121390514234,0.010366217741838189,0.3246409837071167,0.08638983953403348,0.0069492046419020355,1249037951,C,WESTERN ASIA,45.5,False
3111,Saadoun Ghaidan,https://en.wikipedia.org/wiki/Saadoun_Ghaidan,Iraq,0.02642820760895485,0.06337752015055191,0.004502293580235545,0.011529294261257705,0.609214596513471,0.28494808788552906,1151589987,C,WESTERN ASIA,45.5,False
3112,Mohammed Hadid,https://en.wikipedia.org/wiki/Mohammed_Hadid,Iraq,0.10751427035736849,0.49226876763638544,0.005164577173264664,0.01690439216373694,0.3725538455291157,0.00559414714012884,1247827426,C,WESTERN ASIA,45.5,False
3113,Rustam Haidar,https://en.wikipedia.org/wiki/Rustam_Haidar,Iraq,0.09167097949448108,0.05373206731601964,0.22049884835126807,0.622474706093827,0.008469176568996256,0.0031542221754079012,1248753664,FA,WESTERN ASIA,45.5,True
3114,Mohamed Al-Halbousi,https://en.wikipedia.org/wiki/Mohamed_Al-Halbousi,Iraq,0.2648345664591392,0.3635113550026718,0.011403216153394586,0.14217144655648076,0.20343204596452893,0.014647369863784832,1249030002,C,WESTERN ASIA,45.5,False
3115,Ahmad Hardi,https://en.wikipedia.org/wiki/Ahmad_Hardi,Iraq,0.017962626134745162,0.044304872490131396,0.0031169642036661237,0.005179306247078146,0.6841745774642066,0.24526165346017254,1191190290,C,WESTERN ASIA,45.5,False
3116,Hasan Turan (Iraqi politician),https://en.wikipedia.org/wiki/Hasan_Turan_(Iraqi_politician),Iraq,0.017188870512025372,0.043446174444384256,0.0034955411605224734,0.0076687466240192735,0.31946910264210693,0.6087315646169418,1224035403,C,WESTERN ASIA,45.5,False
3117,'Abd al-Razzaq al-Hasani,https://en.wikipedia.org/wiki/'Abd_al-Razzaq_al-Hasani,Iraq,0.04042499885183332,0.12943535610527163,0.005011195904090189,0.010093170403273498,0.7041125429105655,0.11092273582496584,1238643436,C,WESTERN ASIA,45.5,False
3118,Khairuddin Haseeb,https://en.wikipedia.org/wiki/Khairuddin_Haseeb,Iraq,0.028450929960276476,0.08593408833527669,0.004187039203640329,0.011249236598137657,0.4023501606487386,0.4678285452539305,1213513908,C,WESTERN ASIA,45.5,False
3119,Mohammad Iqbal Omar,https://en.wikipedia.org/wiki/Mohammad_Iqbal_Omar,Iraq,0.09784401739329873,0.24045905392337288,0.005852980200783731,0.023464943898865977,0.5433279162001264,0.08905108838355204,1138228456,C,WESTERN ASIA,45.5,False
3120,Jaafar al-Sadr,https://en.wikipedia.org/wiki/Jaafar_al-Sadr,Iraq,0.2317864732304927,0.41400883920907233,0.011053438865141417,0.13975236514005093,0.18715404302597818,0.016244840529264334,1240391256,C,WESTERN ASIA,45.5,False
3121,Salim al-Jabouri,https://en.wikipedia.org/wiki/Salim_al-Jabouri,Iraq,0.08888914925588605,0.21991906622552876,0.008214695428781973,0.051569699383213236,0.6137065385424926,0.017700851164097413,1248173623,C,WESTERN ASIA,45.5,False
3122,Dhia Jafar,https://en.wikipedia.org/wiki/Dhia_Jafar,Iraq,0.3187704762504126,0.5721247875374426,0.01135815465997058,0.059617639421907155,0.032408606555594584,0.005720335574672502,1243074707,C,WESTERN ASIA,45.5,False
3123,Iyad Jamal Al-Din,https://en.wikipedia.org/wiki/Iyad_Jamal_Al-Din,Iraq,0.07072747445451086,0.11215307988819544,0.004063477887050235,0.006357355365754036,0.7746561134570796,0.03204249894740975,1248657579,C,WESTERN ASIA,45.5,False
3124,Jamal Baban,https://en.wikipedia.org/wiki/Jamal_Baban,Iraq,0.027650050122449147,0.05575288886503348,0.0038516548539424063,0.013187110417134879,0.5474591828648114,0.3520991128766287,1177303809,C,WESTERN ASIA,45.5,False
3125,Jamil Abdul Wahab,https://en.wikipedia.org/wiki/Jamil_Abdul_Wahab,Iraq,0.024273304344057618,0.0589238729869255,0.003588958876854873,0.009113019979179491,0.4623106950833234,0.44179014872965905,1100882600,C,WESTERN ASIA,45.5,False
3126,Amin Farhan Jejo,https://en.wikipedia.org/wiki/Amin_Farhan_Jejo,Iraq,0.025226235826745737,0.056206463768128316,0.0033876774718627667,0.008488380274350744,0.2495286683773673,0.6571625742815451,1209072211,C,WESTERN ASIA,45.5,False
3127,Ahmed Abdullah al-Jubouri,https://en.wikipedia.org/wiki/Ahmed_Abdullah_al-Jubouri,Iraq,0.08129417258068394,0.34507353738101276,0.004194664180715479,0.009712277728529287,0.5426612268453981,0.01706412128366044,1161592238,C,WESTERN ASIA,45.5,False
3128,Muhammed Ibrahim al-Juraissey,https://en.wikipedia.org/wiki/Muhammed_Ibrahim_al-Juraissey,Iraq,0.0056771649911036125,0.008804494255645052,0.0011921580390023671,0.002579002351725345,0.0193806267800484,0.9623665535824751,931452659,C,WESTERN ASIA,45.5,False
3129,Yousef al-Kalabi,https://en.wikipedia.org/wiki/Yousef_al-Kalabi,Iraq,0.06233963885489097,0.11116966011352811,0.005322201063504584,0.017539519604392047,0.4329504493035387,0.3706785310601456,1249037984,C,WESTERN ASIA,45.5,False
3130,Duraid Kashmoula,https://en.wikipedia.org/wiki/Duraid_Kashmoula,Iraq,0.023988260792061494,0.059086410644076985,0.003668459647369909,0.009293274470926347,0.24671069007485413,0.657252904370711,1240165310,C,WESTERN ASIA,45.5,False
3131,Osama Youssef Kashmoula,https://en.wikipedia.org/wiki/Osama_Youssef_Kashmoula,Iraq,0.009352881600260935,0.016690072789354558,0.0018671657515368849,0.0041325299707110335,0.1482433534841888,0.8197139964039477,1235576309,C,WESTERN ASIA,45.5,False
3132,Khairi Al-Hindawi,https://en.wikipedia.org/wiki/Khairi_Al-Hindawi,Iraq,0.2793752969690679,0.3899183474361913,0.011266757953146576,0.26799674530852235,0.04676040791504016,0.004682444418031842,1215785334,C,WESTERN ASIA,45.5,False
3133,Hamid Rashid Maʽala,https://en.wikipedia.org/wiki/Hamid_Rashid_Maʽala,Iraq,0.007285475235472702,0.013265234383435525,0.0014266982759781899,0.003686313729111738,0.04084598325486162,0.9334902951211401,1153831551,C,WESTERN ASIA,45.5,False
3134,Abbas Mahdi,https://en.wikipedia.org/wiki/Abbas_Mahdi,Iraq,0.011913061190158026,0.02070955582672382,0.0018753377560719476,0.004171776499620414,0.0908788987126681,0.8704513700147577,1033783405,C,WESTERN ASIA,45.5,False
3135,Mohammed Haji Mahmoud,https://en.wikipedia.org/wiki/Mohammed_Haji_Mahmoud,Iraq,0.028588901224559232,0.06189049148456132,0.005087827510046855,0.012190258217640828,0.4940663411628832,0.3981761804003085,1249038259,C,WESTERN ASIA,45.5,False
3136,George Mansour,https://en.wikipedia.org/wiki/George_Mansour,Iraq,0.01992468085786349,0.018949209764364452,0.0032524575285132013,0.005136596895052391,0.4148696193316504,0.537867435622556,1214256596,B,WESTERN ASIA,45.5,False
3137,Fuad Masum,https://en.wikipedia.org/wiki/Fuad_Masum,Iraq,0.20515724474386934,0.3745604616735698,0.01535872953699857,0.3166719164515753,0.08192051096364152,0.006331136630345342,1222274951,C,WESTERN ASIA,45.5,False
3138,Muhammad Jamil Al-Mayahi,https://en.wikipedia.org/wiki/Muhammad_Jamil_Al-Mayahi,Iraq,0.010790634550475044,0.016553529960283656,0.0018983356968386078,0.0051101001115368356,0.05184772887548857,0.9137996708053772,1177351824,C,WESTERN ASIA,45.5,False
3139,Muhammed Ali Mahmud,https://en.wikipedia.org/wiki/Muhammed_Ali_Mahmud,Iraq,0.02731236236871734,0.0756363591207583,0.004308974589751404,0.01098179900611889,0.5946257902709883,0.28713471464366574,1166288677,C,WESTERN ASIA,45.5,False
3140,Mawlud Mukhlis,https://en.wikipedia.org/wiki/Mawlud_Mukhlis,Iraq,0.030205078978433962,0.06657056919058578,0.004543725021556366,0.010609878350505478,0.5575360892351156,0.33053465922380304,1215706535,C,WESTERN ASIA,45.5,False
3141,Tariq Najm,https://en.wikipedia.org/wiki/Tariq_Najm,Iraq,0.07093472431840464,0.15405470522106549,0.005685162022359597,0.011040706271835265,0.7202572874609443,0.03802741470539075,1247028402,C,WESTERN ASIA,45.5,False
3142,Majid al-Nasrawi,https://en.wikipedia.org/wiki/Majid_al-Nasrawi,Iraq,0.02350555422674057,0.06426748039819316,0.0038121257619438305,0.008879947639830783,0.31106104680589136,0.5884738451674003,1219358100,C,WESTERN ASIA,45.5,False
3143,Yahia Nasseri,https://en.wikipedia.org/wiki/Yahia_Nasseri,Iraq,0.009575220953944289,0.020048675191587463,0.00176523081754194,0.004457528384234409,0.10783234494624001,0.8563209997064519,1207071815,C,WESTERN ASIA,45.5,False
3144,Atheel al-Nujaifi,https://en.wikipedia.org/wiki/Atheel_al-Nujaifi,Iraq,0.009061584595325705,0.018597262438345842,0.0018650848990719412,0.003996014033235233,0.0813655176644729,0.8851145363695483,1240203288,C,WESTERN ASIA,45.5,False
3145,Saleh al-Ogaili,https://en.wikipedia.org/wiki/Saleh_al-Ogaili,Iraq,0.020307294398777556,0.05510546929983698,0.0032396114013963054,0.009016299081919183,0.3037907163807283,0.6085406094373416,1248161249,C,WESTERN ASIA,45.5,False
3146,Ali al-Qaradaghi,https://en.wikipedia.org/wiki/Ali_al-Qaradaghi,Iraq,0.11814792009184012,0.344767282196814,0.005202187167776071,0.008428129519830947,0.4944296253121341,0.029024855711604746,1242783852,C,WESTERN ASIA,45.5,False
3147,Ali al-Qaradaghi,https://en.wikipedia.org/wiki/Ali_al-Qaradaghi,Iraq,0.11814792009184012,0.344767282196814,0.005202187167776071,0.008428129519830947,0.4944296253121341,0.029024855711604746,1242783852,C,WESTERN ASIA,45.5,False
3148,Ali al-Qaradaghi,https://en.wikipedia.org/wiki/Ali_al-Qaradaghi,Qatar,0.11814792009184012,0.344767282196814,0.005202187167776071,0.008428129519830947,0.4944296253121341,0.029024855711604746,1242783852,C,WESTERN ASIA,2.7,False
3149,Ali al-Qaradaghi,https://en.wikipedia.org/wiki/Ali_al-Qaradaghi,Qatar,0.11814792009184012,0.344767282196814,0.005202187167776071,0.008428129519830947,0.4944296253121341,0.029024855711604746,1242783852,C,WESTERN ASIA,2.7,False
3150,Gailan Ramiz,https://en.wikipedia.org/wiki/Gailan_Ramiz,Iraq,0.033503682416566725,0.11759626195187133,0.003784347320047012,0.010463232121608781,0.755432744100689,0.07921973208921727,1249038049,C,WESTERN ASIA,45.5,False
3151,Suhaib al-Rawi,https://en.wikipedia.org/wiki/Suhaib_al-Rawi,Iraq,0.11746880606509155,0.27024260785486465,0.0063002931279288995,0.03675702441976668,0.5358020277400756,0.03342924079227248,1249030007,C,WESTERN ASIA,45.5,False
3152,Rayan al-Kildani,https://en.wikipedia.org/wiki/Rayan_al-Kildani,Iraq,0.16031160834552668,0.35819309335612015,0.017929902072507508,0.41383151925759315,0.04423378353683931,0.005500093431413084,1250626131,C,WESTERN ASIA,45.5,False
3153,Ahmed Abu Risha,https://en.wikipedia.org/wiki/Ahmed_Abu_Risha,Iraq,0.149806395924902,0.34952552280018884,0.008811993460587841,0.4400340817550331,0.04671079940406935,0.00511120665521906,1240338355,C,WESTERN ASIA,45.5,False
3154,Mowaffak al-Rubaie,https://en.wikipedia.org/wiki/Mowaffak_al-Rubaie,Iraq,0.1494319188442346,0.3113101613759193,0.004711130342445592,0.010389842064963274,0.5157941797436925,0.008362767628744784,1239974488,C,WESTERN ASIA,45.5,False
3155,Ma'ruf al-Rusafi,https://en.wikipedia.org/wiki/Ma'ruf_al-Rusafi,Iraq,0.17103932709176825,0.05851144252814789,0.20629806570113576,0.5467460647564479,0.01269709718186115,0.004708002740638955,1241586052,FA,WESTERN ASIA,45.5,True
3156,Ali Salih al-Sa'di,https://en.wikipedia.org/wiki/Ali_Salih_al-Sa'di,Iraq,0.11637306519577176,0.1255469466154015,0.09422290063452159,0.6373390505008167,0.021791425010004098,0.004726612043484209,1250777326,C,WESTERN ASIA,45.5,False
3157,Abir Al-Sahlani,https://en.wikipedia.org/wiki/Abir_Al-Sahlani,Iraq,0.17617484443327658,0.4073475306263773,0.006308019719068832,0.13046633371476105,0.2735107283977974,0.006192543108718855,1242838276,C,WESTERN ASIA,45.5,False
3158,Abir Al-Sahlani,https://en.wikipedia.org/wiki/Abir_Al-Sahlani,Iraq,0.17617484443327658,0.4073475306263773,0.006308019719068832,0.13046633371476105,0.2735107283977974,0.006192543108718855,1242838276,C,WESTERN ASIA,45.5,False
3159,Abir Al-Sahlani,https://en.wikipedia.org/wiki/Abir_Al-Sahlani,Sweden,0.17617484443327658,0.4073475306263773,0.006308019719068832,0.13046633371476105,0.2735107283977974,0.006192543108718855,1242838276,C,NORTHERN EUROPE,10.5,False
3160,Abir Al-Sahlani,https://en.wikipedia.org/wiki/Abir_Al-Sahlani,Sweden,0.17617484443327658,0.4073475306263773,0.006308019719068832,0.13046633371476105,0.2735107283977974,0.006192543108718855,1242838276,C,NORTHERN EUROPE,10.5,False
3161,Tahseen Said,https://en.wikipedia.org/wiki/Tahseen_Said,Iraq,0.13027317604573574,0.3020550015373739,0.008040648556168224,0.07654478486386843,0.4719019565932561,0.011184432403597611,1243491065,C,WESTERN ASIA,45.5,False
3162,Numan al-Samarrai,https://en.wikipedia.org/wiki/Numan_al-Samarrai,Iraq,0.00815495050709338,0.012233802353032485,0.001779011148373587,0.004030590420925281,0.04001556783642695,0.9337860777341483,1249038733,C,WESTERN ASIA,45.5,False
3163,Sargon Lazar Slewa,https://en.wikipedia.org/wiki/Sargon_Lazar_Slewa,Iraq,0.009527454479103928,0.01611608550463457,0.0019908422330353814,0.004421369464739459,0.07153647999872116,0.8964077683197655,1177357911,C,WESTERN ASIA,45.5,False
3164,Musa al-Shabandar,https://en.wikipedia.org/wiki/Musa_al-Shabandar,Iraq,0.13017425635396473,0.32727790229145737,0.006172084959120592,0.046965035871295545,0.481045218581252,0.008365501942909926,1230605202,C,WESTERN ASIA,45.5,False
3165,Ahmed Shibani,https://en.wikipedia.org/wiki/Ahmed_Shibani,Iraq,0.019945770470464717,0.04165025101358708,0.003702984226569302,0.008574042463484777,0.32220110903929955,0.6039258427865947,1245504726,C,WESTERN ASIA,45.5,False
3166,Hussein al-Tahan,https://en.wikipedia.org/wiki/Hussein_al-Tahan,Iraq,0.007268801575905021,0.012725374073843422,0.0015395579529589986,0.0034320892886077234,0.04353164664767239,0.9315025304610124,1147928697,C,WESTERN ASIA,45.5,False
3167,Asaad Abu Gilel al-Taie,https://en.wikipedia.org/wiki/Asaad_Abu_Gilel_al-Taie,Iraq,0.010248388231656073,0.019282910253067127,0.0019145966063555625,0.004259045765707737,0.0958913467879242,0.8684037123552893,1136401308,C,WESTERN ASIA,45.5,False
3168,Ali Al Tamimi,https://en.wikipedia.org/wiki/Ali_Al_Tamimi,Iraq,0.00788676318606609,0.013905664354494111,0.001644782395749224,0.0038572372177314907,0.04069048971453503,0.932015063131424,1249038115,C,WESTERN ASIA,45.5,False
3169,Hani Abd Latif Tilfah,https://en.wikipedia.org/wiki/Hani_Abd_Latif_Tilfah,Iraq,0.02225153867012722,0.04715524865743929,0.004030663905469234,0.009337248773854641,0.3109052387052281,0.6063200612878816,1216673569,C,WESTERN ASIA,45.5,False
3170,Toma Tomas,https://en.wikipedia.org/wiki/Toma_Tomas,Iraq,0.05219925668219961,0.1965454260715048,0.004777033609463577,0.008721834932009356,0.7064353056706416,0.03132114303418092,1235935722,C,WESTERN ASIA,45.5,False
3171,Ahmed Uthman,https://en.wikipedia.org/wiki/Ahmed_Uthman,Iraq,0.24515059499385378,0.4875627614417695,0.0074977516572919106,0.03419354359469755,0.21750963756546077,0.008085710746926397,1213314881,C,WESTERN ASIA,45.5,False
3172,Ahmad Muhammad Yahya,https://en.wikipedia.org/wiki/Ahmad_Muhammad_Yahya,Iraq,0.06826497492202667,0.1746037585286627,0.00513382985744058,0.011183792916510364,0.6091560073326515,0.1316576364427082,1137404867,C,WESTERN ASIA,45.5,False
3173,Nabeel Yasin,https://en.wikipedia.org/wiki/Nabeel_Yasin,Iraq,0.04097292414556172,0.2556319701392074,0.003416023644445547,0.005963812582289783,0.6782358554575039,0.015779414030991794,1187162446,C,WESTERN ASIA,45.5,False
3174,Aziz Al-Yasiri,https://en.wikipedia.org/wiki/Aziz_Al-Yasiri,Iraq,0.07655651419030696,0.14409663064774755,0.0060798024304756304,0.009508262073307577,0.6765344122056451,0.08722437845251717,1243357393,C,WESTERN ASIA,45.5,False
3175,Tawfiq al-Yasiri,https://en.wikipedia.org/wiki/Tawfiq_al-Yasiri,Iraq,0.012101685850102248,0.014968196388032678,0.0022383419602529796,0.003901133008548013,0.1601723595772104,0.8066182832158536,1213227883,C,WESTERN ASIA,45.5,False
3176,Luay al-Yassiry,https://en.wikipedia.org/wiki/Luay_al-Yassiry,Iraq,0.007435768657775974,0.01589177239984434,0.0014396515056595786,0.0032168230029458044,0.041467242027181606,0.9305487424065928,1197387317,C,WESTERN ASIA,45.5,False
3177,Saleh Yousefi,https://en.wikipedia.org/wiki/Saleh_Yousefi,Iraq,0.023218539165708277,0.05922689734142591,0.0041505814685665774,0.008361508435243126,0.5944681860071085,0.31057428758194777,1220472335,C,WESTERN ASIA,45.5,False
3178,Awni Yusuf,https://en.wikipedia.org/wiki/Awni_Yusuf,Iraq,0.020959376303463232,0.02934176939624619,0.002062087506493797,0.004892353185142265,0.10485682003935635,0.8378875935692982,1242444633,C,WESTERN ASIA,45.5,False
3179,Yusuf Salman Yusuf,https://en.wikipedia.org/wiki/Yusuf_Salman_Yusuf,Iraq,0.29096537128532096,0.5525307588463576,0.011317599474598608,0.01122754477305386,0.1267178899220139,0.007240835698655098,1250211819,C,WESTERN ASIA,45.5,False
3180,Abdul Karim Zaidan,https://en.wikipedia.org/wiki/Abdul_Karim_Zaidan,Iraq,0.07849989019004833,0.16551995906852393,0.006623330834026034,0.018508258702516135,0.6672470369454799,0.0636015242594055,1247382115,C,WESTERN ASIA,45.5,False
3181,Falah Hassan al-Zidan,https://en.wikipedia.org/wiki/Falah_Hassan_al-Zidan,Iraq,0.06865790615071476,0.10480624699783987,0.005410009395792144,0.017331182057621214,0.4838147946109174,0.3199798607871144,1187920845,C,WESTERN ASIA,45.5,False
3182,Faleh al-Ziyadi,https://en.wikipedia.org/wiki/Faleh_al-Ziyadi,Iraq,0.007148294248170745,0.016350123405996467,0.0015429759180754018,0.003366059090516619,0.05803383291464758,0.9135587144225933,1140359769,C,WESTERN ASIA,45.5,False
3183,Adnan al-Zurfi,https://en.wikipedia.org/wiki/Adnan_al-Zurfi,Iraq,0.02384389697059708,0.035398016928989605,0.0034120930851418633,0.009428243875673988,0.292412046438134,0.6355057027014633,1249655896,C,WESTERN ASIA,45.5,False
3184,Semion Moshiashvili,https://en.wikipedia.org/wiki/Semion_Moshiashvili,Israel,0.06978613738217468,0.12037866093917687,0.005675991412539026,0.02564997889150387,0.5633592413357974,0.21514999003880816,1219759537,C,WESTERN ASIA,9.8,False
3185,Shmuel Slavin,https://en.wikipedia.org/wiki/Shmuel_Slavin,Israel,0.16866634162306743,0.4643271373246945,0.007439811246867938,0.05586344196920955,0.29320726541091824,0.0104960024252421,1208561573,C,WESTERN ASIA,9.8,False
3186,Alessandro Pernati di Momo,https://en.wikipedia.org/wiki/Alessandro_Pernati_di_Momo,Italy,0.012870990559404062,0.021056672047985375,0.0022038793623001085,0.005070952695460208,0.07389320797684996,0.8849042973580004,1220263642,C,SOUTHERN EUROPE,58.8,False
3187,Giuseppe Amadei,https://en.wikipedia.org/wiki/Giuseppe_Amadei,Italy,0.01678451619847281,0.050156780353784555,0.0030652371302587987,0.006043902260903351,0.2213996812140198,0.7025498828425606,1177469902,C,SOUTHERN EUROPE,58.8,False
3188,Umberto Ambrosoli,https://en.wikipedia.org/wiki/Umberto_Ambrosoli,Italy,0.0213435449022365,0.034941980128642115,0.0028945516432153356,0.008024610785930367,0.19030888586811384,0.7424864266718619,1144171012,C,SOUTHERN EUROPE,58.8,False
3189,Andrea de' Pazzi,https://en.wikipedia.org/wiki/Andrea_de'_Pazzi,Italy,0.15671963175014822,0.22171776424522854,0.00472223745965617,0.009452811038628406,0.591753393280087,0.015634162226251597,1184495020,C,SOUTHERN EUROPE,58.8,False
3190,Giovanni Antonelli (archivist),https://en.wikipedia.org/wiki/Giovanni_Antonelli_(archivist),Italy,0.030027420775144153,0.0737906407110794,0.004758132061023702,0.01321912745201526,0.5006547905467482,0.3775498884539892,1249157164,C,SOUTHERN EUROPE,58.8,False
3191,Alfredo Arpaia,https://en.wikipedia.org/wiki/Alfredo_Arpaia,Italy,0.006155345359550808,0.008370878349613245,0.0012080592494500772,0.002744666213557333,0.012318719462573312,0.9692023313652554,1174088484,C,SOUTHERN EUROPE,58.8,False
3192,Giovanni Battista Balbis,https://en.wikipedia.org/wiki/Giovanni_Battista_Balbis,Italy,0.011092299287311194,0.016127223623575083,0.002184726792067483,0.0047149245761155,0.06990889276628023,0.8959719329546506,1189728520,C,SOUTHERN EUROPE,58.8,False
3193,Anton Giulio Barrili,https://en.wikipedia.org/wiki/Anton_Giulio_Barrili,Italy,0.015727813493370924,0.024219921829715618,0.002949881049644398,0.005521310439502536,0.2298895470114015,0.721691526176365,1220684146,C,SOUTHERN EUROPE,58.8,False
3194,Alfonso Bartoli,https://en.wikipedia.org/wiki/Alfonso_Bartoli,Italy,0.1450501215077109,0.4699171942073678,0.004647044611494211,0.009706850893589384,0.3639669267251883,0.006711862054649442,1189244524,C,SOUTHERN EUROPE,58.8,False
3195,Giordano Bianchi Dottula,https://en.wikipedia.org/wiki/Giordano_Bianchi_Dottula,Italy,0.018800339200183855,0.023939095529160057,0.0031442312371488443,0.005472113311129089,0.5771109266064057,0.37153329411597236,1227562744,C,SOUTHERN EUROPE,58.8,False
3196,Teodorico Bonacci,https://en.wikipedia.org/wiki/Teodorico_Bonacci,Italy,0.12584776899242608,0.16929424849685146,0.004627494310283431,0.6715491246362677,0.025713451782913583,0.002967911781257859,1206348950,C,SOUTHERN EUROPE,58.8,False
3197,Luigi Bossi Visconti,https://en.wikipedia.org/wiki/Luigi_Bossi_Visconti,Italy,0.00959215776234512,0.017841242698817643,0.0019500065200135103,0.004679520173793219,0.060303696351668344,0.9056333764933622,1226018161,C,SOUTHERN EUROPE,58.8,False
3198,Giovanni Bovara,https://en.wikipedia.org/wiki/Giovanni_Bovara,Italy,0.2825720522475539,0.17930571409199317,0.005184905397087393,0.009273895000927802,0.5016581685918033,0.022005264670634524,1002536039,B,SOUTHERN EUROPE,58.8,False
3199,Darko Bratina,https://en.wikipedia.org/wiki/Darko_Bratina,Italy,0.096516772286916,0.2655740611463468,0.004823549282293418,0.008659440034845372,0.6074391222173428,0.016987055032255578,1222522027,C,SOUTHERN EUROPE,58.8,False
3200,Antonella Bundu,https://en.wikipedia.org/wiki/Antonella_Bundu,Italy,0.021720394565267382,0.03598039046718959,0.003375167148313584,0.00699686458488595,0.49337218523967175,0.4385549979946717,1156838079,C,SOUTHERN EUROPE,58.8,False
3201,Niccolò di Buonaccorso,https://en.wikipedia.org/wiki/Niccolò_di_Buonaccorso,Italy,0.25285438464617954,0.3390909099843924,0.006833213328967779,0.018795954420377944,0.3612894305628665,0.021136107057215716,1214104286,C,SOUTHERN EUROPE,58.8,False
3202,Marino Busdachin,https://en.wikipedia.org/wiki/Marino_Busdachin,Italy,0.05095852273958069,0.21049810597567922,0.0039459523789948945,0.007288053503747459,0.6774668772576781,0.049842488144319644,1162770792,C,SOUTHERN EUROPE,58.8,False
3203,Michele Caccavale,https://en.wikipedia.org/wiki/Michele_Caccavale,Italy,0.005849295458050951,0.007184819842500905,0.0010090694835018918,0.002105227711818297,0.011485218707942646,0.9723663687961854,1174206322,C,SOUTHERN EUROPE,58.8,False
3204,Davide Caparini,https://en.wikipedia.org/wiki/Davide_Caparini,Italy,0.2961078052955538,0.3518837664397898,0.08069115065325023,0.238655589464932,0.027210975371789632,0.00545071277468479,1242294537,C,SOUTHERN EUROPE,58.8,False
3205,Viola Carofalo,https://en.wikipedia.org/wiki/Viola_Carofalo,Italy,0.11660123790940538,0.28691619128553425,0.006673696018190299,0.0431868467252979,0.5321256531226486,0.014496374938923553,1190198071,C,SOUTHERN EUROPE,58.8,False
3206,Francesco Carrara (jurist),https://en.wikipedia.org/wiki/Francesco_Carrara_(jurist),Italy,0.044430957880545775,0.130076873152363,0.005859215439774825,0.014250346076104132,0.7518095813935376,0.05357302605767472,1215559544,C,SOUTHERN EUROPE,58.8,False
